SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.393830078,37,0,0.637470847,3858.0,8,0,1,0,1.0
0,0.168813599,40,0,1171.0,,11,0,1,0,0.0
0,0.057423492,47,0,96.0,,5,0,0,0,0.0
0,0.558110472,42,0,0.038080334,3833.0,4,0,0,0,4.0
0,0.083343187,61,0,0.681512452,5500.0,10,0,2,0,2.0
0,1.013266451,30,0,0.531078154,6000.0,20,0,2,0,1.0
0,0.984040981,69,1,0.376235348,4350.0,7,1,0,0,1.0
1,0.176183485,53,0,0.934536638,3711.0,10,0,2,0,2.0
0,0.398898385,78,0,0.373448921,5882.0,10,0,1,0,0.0
0,0.415716857,59,0,0.247182843,2750.0,4,0,2,0,0.0
0,0.9999999,68,0,716.0,,1,0,1,0,
0,0.0,37,0,0.26056858,10833.0,9,0,1,0,2.0
0,0.718474952,53,0,0.500848896,5300.0,11,0,0,0,2.0
0,0.459832203,41,0,0.565231679,3042.0,8,0,1,0,1.0
1,0.347287516,54,1,0.260570305,3050.0,5,0,1,0,0.0
0,0.0,54,0,2089.0,,5,0,1,0,0.0
0,0.043117623,54,1,0.183320923,13429.0,18,0,1,0,0.0
1,1.031069936,46,1,0.158099047,8500.0,15,0,2,0,0.0
0,0.022032599,67,0,611.0,,7,0,1,0,0.0
0,0.9999999,35,1,0.117576485,5000.0,5,2,0,1,0.0
0,0.984499128,45,2,1289.0,,8,0,0,0,0.0
0,0.912985376,45,0,4517.0,,22,0,1,0,0.0
0,0.282830207,26,0,0.098048702,6200.0,5,1,0,0,1.0
0,0.897774074,63,1,0.252131601,22400.0,18,0,4,0,1.0
0,0.31912435,77,0,0.201013096,8093.0,8,0,2,0,0.0
0,0.52716643,67,0,0.316024376,11650.0,10,0,2,0,1.0
0,0.0,75,0,0.0,,1,0,0,0,
1,0.184601185,39,0,1882.0,,6,0,1,0,
0,0.477672067,31,0,0.114400727,7700.0,11,0,0,0,1.0
0,0.428744988,52,0,0.688662268,3333.0,25,0,1,0,1.0
0,0.596984936,58,0,0.793793321,6347.0,12,0,2,0,0.0
1,0.919483507,52,8,0.754922128,10208.0,19,4,4,2,1.0
1,0.940841001,60,0,0.602279544,5000.0,17,0,1,0,1.0
0,0.253464456,50,0,0.325734853,5000.0,17,0,2,0,0.0
0,0.9999999,43,0,0.0,5333.0,0,0,0,0,2.0
0,0.0,59,0,0.199452721,9866.0,6,0,1,0,4.0
0,0.01203187,65,0,1091.0,,2,0,1,0,
0,0.88609406,40,0,0.856031993,4500.0,11,0,2,0,1.0
0,0.0,41,0,0.346902339,5600.0,4,0,1,0,0.0
0,0.0,73,0,343.0,,5,0,0,0,0.0
0,0.01145773,60,0,0.245076949,18128.0,11,0,2,0,0.0
0,0.554791781,67,0,0.237529163,9000.0,10,0,2,0,1.0
0,0.0,52,0,1997.0,,7,0,1,0,0.0
0,0.013498313,24,0,0.635809988,820.0,5,0,0,0,0.0
0,0.88495362,55,2,1.096908573,4560.0,12,3,3,2,0.0
0,0.087833186,55,0,187.0,1.0,7,0,0,0,0.0
0,0.01143739,85,0,0.046563193,450.0,5,0,0,0,0.0
0,0.588243085,70,0,0.399504369,15333.0,8,0,1,0,0.0
0,0.168341307,75,0,0.315723966,7230.0,15,0,1,0,0.0
0,0.004531171,52,1,0.52195029,10500.0,10,0,1,0,0.0
0,0.9999999,25,0,0.127342124,2881.0,2,0,0,0,0.0
0,0.011466448,71,0,0.202766477,6144.0,8,0,0,0,1.0
0,0.162820974,35,0,0.506499409,11000.0,15,0,4,0,0.0
0,0.059070752,76,0,61.0,,2,0,0,0,0.0
0,0.640167094,56,1,0.468536347,7166.0,12,0,1,0,0.0
0,0.040093775,59,0,1943.0,,8,0,1,0,0.0
0,0.965406919,55,0,882.0,,3,0,0,0,0.0
0,0.042909552,62,0,0.041813602,1984.0,10,0,0,0,0.0
0,0.00091222,76,0,1330.0,,10,0,1,0,0.0
0,0.57928014,63,0,0.677694457,6800.0,15,0,2,0,0.0
0,0.242893998,47,0,0.401928068,8090.0,11,0,1,0,2.0
0,0.164373474,62,0,0.196765075,6367.0,6,0,1,0,0.0
0,0.475841386,43,0,0.198811453,1850.0,2,0,0,0,3.0
0,0.039526272,54,0,0.506998445,4500.0,8,0,2,0,1.0
0,0.093628028,57,0,0.261658729,11128.0,19,0,1,0,1.0
0,0.00077271,51,0,3551.0,,7,0,2,0,0.0
0,0.314297605,60,1,2363.0,,6,0,1,0,0.0
0,0.487614164,69,0,0.395653405,14125.0,16,0,2,0,1.0
0,0.083294919,54,0,0.123764026,9000.0,8,0,1,0,0.0
0,0.257984176,55,1,3058.0,,10,0,1,0,0.0
0,0.021354686,55,0,0.145228216,2650.0,17,0,0,0,0.0
0,0.009676001,69,1,0.004799616,12500.0,22,0,0,1,0.0
0,0.134187829,53,0,0.968352789,3854.0,10,0,2,0,3.0
1,0.976747667,71,2,1155.0,,15,1,0,0,0.0
0,0.109910974,42,0,0.363917207,3236.0,10,0,1,0,0.0
0,0.37645182,46,1,0.970005999,5000.0,9,0,1,0,2.0
1,0.900458142,26,1,0.082566462,3911.0,7,0,0,1,0.0
0,0.015272396,69,0,0.0089982,5000.0,8,0,0,0,0.0
0,0.0,25,0,0.000291036,3435.0,2,0,0,0,2.0
0,0.008427143,44,0,923.0,,4,0,1,0,0.0
0,0.102844639,43,0,3258.0,,5,0,1,0,0.0
0,0.0,57,0,1613.0,,10,0,1,0,0.0
0,0.047995378,61,0,0.627774445,3333.0,13,0,2,0,0.0
0,0.0,59,0,0.288664745,2081.0,5,0,1,0,1.0
0,0.064677186,84,0,0.402519496,3333.0,15,0,1,0,0.0
0,0.102975795,46,0,0.302577097,16180.0,9,0,2,0,5.0
0,0.0,50,0,0.473670177,7500.0,7,0,2,0,0.0
0,0.311725823,46,0,0.296409008,11500.0,12,0,3,0,2.0
0,0.852665738,61,4,0.210879516,22500.0,16,0,3,0,0.0
0,0.0,71,0,1469.0,,9,0,1,0,0.0
0,0.588266525,56,2,0.263559497,4848.0,8,0,1,0,0.0
0,0.297030299,51,0,1300.0,,9,0,1,0,0.0
0,0.324370868,35,0,0.539115221,4000.0,8,0,2,0,0.0
0,0.32443242,65,0,0.04671916,1904.0,2,1,0,0,0.0
0,0.146693521,30,0,0.004113816,2916.0,2,0,0,0,0.0
0,0.098427084,36,0,0.513871532,4000.0,10,0,1,0,2.0
0,0.156388315,63,0,152.0,0.0,5,0,0,0,0.0
0,0.538690886,35,0,0.510212827,7000.0,6,0,2,0,1.0
0,0.087225384,39,0,180.0,,6,0,0,0,0.0
0,0.488398671,50,0,0.448641391,28300.0,16,0,5,0,2.0
0,0.560331216,32,0,0.367631743,4800.0,13,0,0,0,0.0
0,0.501719862,34,0,0.306119381,6650.0,6,0,2,0,1.0
0,0.005269744,63,0,0.077203965,3833.0,19,0,0,0,0.0
0,0.288266301,66,1,0.60150958,5166.0,15,0,1,0,0.0
0,0.0,65,0,329664.0,,9,0,3,0,0.0
0,0.0,46,0,0.0,,5,0,0,0,0.0
0,0.387357878,50,0,0.277196653,5735.0,9,0,1,0,1.0
0,0.473157928,49,0,0.217684526,2668.0,6,0,1,0,0.0
1,0.863787375,32,0,0.160384924,2493.0,2,0,0,0,0.0
0,0.408204235,59,0,0.408770161,3967.0,11,0,1,0,0.0
0,0.672728977,57,0,0.447423465,5258.0,9,0,1,0,1.0
0,0.039589075,67,0,0.013502986,3850.0,6,0,0,0,1.0
0,0.177512447,67,0,0.497113083,7100.0,25,0,3,0,1.0
0,0.006824281,79,0,0.00212057,3300.0,8,0,0,0,0.0
0,0.193237991,40,0,2076.0,0.0,5,0,1,0,0.0
0,0.059947003,37,0,0.360741676,10300.0,7,0,2,0,2.0
0,0.0,39,0,0.437458343,4500.0,4,0,1,0,1.0
0,0.053926826,45,0,1834.0,0.0,14,0,1,0,2.0
1,0.348184037,49,1,0.481461507,7416.0,13,1,1,0,1.0
0,0.100546528,40,0,0.480258014,5115.0,20,0,2,0,0.0
0,0.0,55,0,0.0,4142.0,6,0,0,0,0.0
0,0.025292748,72,0,0.604126679,2083.0,7,0,1,0,0.0
0,0.00576061,62,0,24.0,0.0,12,0,0,0,0.0
0,0.139507357,56,0,0.548977183,5083.0,14,0,2,0,1.0
0,0.343953788,64,0,0.276180955,4000.0,9,0,1,0,0.0
0,0.304914286,65,2,0.282742317,4229.0,18,0,0,0,0.0
0,0.051889687,58,0,2084.0,,12,0,2,0,2.0
0,0.514842822,30,0,927.0,,18,0,0,0,0.0
0,0.006176244,68,0,138.0,,4,0,1,0,0.0
0,0.343710162,46,1,0.465255791,6000.0,15,0,1,0,2.0
0,0.128632169,59,0,0.049662528,12000.0,11,0,0,0,2.0
1,1.016709427,72,0,0.862091939,1500.0,3,0,0,0,0.0
0,0.031210412,37,1,0.139408656,7000.0,14,0,1,0,1.0
0,0.610530993,33,0,0.318068193,10000.0,7,0,2,0,3.0
0,0.0,39,0,0.0,4422.0,5,0,0,0,0.0
1,0.232372168,40,2,0.344280043,11083.0,15,0,2,0,2.0
0,0.00679864,50,0,0.097650392,6000.0,2,0,0,0,0.0
0,0.081349923,39,0,0.456504175,3712.0,5,0,1,0,2.0
0,0.037971296,71,0,0.043316535,8333.0,6,0,0,0,0.0
0,0.767038986,64,1,0.706718346,5417.0,22,0,1,0,0.0
0,0.009005753,57,0,1361.0,,7,0,1,0,0.0
0,0.051054384,32,0,435.0,,3,0,0,0,0.0
0,0.360576167,43,1,0.240766713,6416.0,10,0,1,0,3.0
0,0.0,79,0,0.0,,2,0,0,0,0.0
0,0.604395604,33,2,664.0,,4,1,0,3,0.0
0,0.000134527,47,0,0.206132311,6000.0,14,0,2,0,0.0
0,0.404224073,72,1,2687.0,,10,0,1,1,0.0
0,0.0,85,0,118.0,,4,0,0,0,
0,0.059567174,29,1,0.25014997,6667.0,3,0,2,0,0.0
0,0.74130675,45,0,0.464239371,13100.0,15,0,3,0,4.0
0,0.415109695,76,0,0.399838937,9933.0,13,0,2,0,0.0
0,0.01060758,48,0,0.037372664,16000.0,9,0,1,0,3.0
0,0.757695343,27,1,0.429295489,1972.0,5,0,0,0,0.0
0,0.078909777,39,0,0.440504712,6260.0,11,0,2,0,1.0
0,0.047196107,53,0,0.525819998,8810.0,13,0,1,0,3.0
0,0.000248432,54,1,0.196544276,8333.0,7,0,0,0,1.0
1,0.319413594,26,1,0.006997667,3000.0,2,0,0,0,0.0
0,0.263018692,62,0,0.325434913,3333.0,17,0,0,0,0.0
0,0.027460708,54,0,0.328033598,6666.0,11,0,2,0,4.0
1,0.2131854,60,0,0.386271871,5200.0,12,0,1,0,2.0
0,0.0,27,0,0.0,2900.0,2,0,0,0,1.0
0,0.346666667,64,0,2375.0,,9,0,2,0,0.0
0,0.601603111,44,1,0.310068993,10000.0,5,0,2,0,4.0
0,0.327817654,38,0,0.446947719,16200.0,17,0,3,0,2.0
0,0.03157211,39,0,0.644706486,3900.0,14,0,1,0,1.0
0,0.514321428,54,0,0.49430347,3861.0,13,0,1,0,0.0
0,0.08639977,40,0,0.013741049,5166.0,2,0,0,0,0.0
0,0.033837293,67,0,0.07827027,4624.0,10,0,1,0,0.0
0,0.0,68,0,0.105344733,20000.0,9,0,1,0,1.0
0,0.845474614,26,0,0.089638622,7083.0,5,1,0,0,0.0
0,0.963293065,40,0,0.411448276,7249.0,17,0,2,0,4.0
0,0.693536932,50,0,1147.0,,2,1,1,1,0.0
0,0.96629053,43,0,0.423937554,5764.0,4,0,2,0,0.0
0,0.008166213,48,0,0.336266373,10000.0,6,0,1,0,0.0
0,0.206079392,71,1,0.346367474,4500.0,6,0,2,0,1.0
0,0.649357763,58,0,0.651236962,11600.0,16,0,4,0,1.0
0,0.384608477,58,0,0.235127479,6000.0,9,0,0,0,5.0
0,0.030132005,36,0,0.575217886,7916.0,7,0,2,0,0.0
0,0.125239858,55,0,0.337732454,5000.0,13,0,1,0,0.0
0,0.589341066,48,1,0.230874007,4404.0,3,0,1,0,2.0
0,0.312384381,67,1,0.123747723,8783.0,5,0,0,1,0.0
0,0.081216446,47,0,0.33552015,3200.0,8,0,1,0,0.0
0,0.015588614,53,0,0.00579884,5000.0,8,0,0,0,0.0
1,0.957967745,52,2,0.379329846,14145.0,20,1,2,0,3.0
0,0.050574245,74,0,0.013998667,10500.0,17,0,1,0,0.0
0,0.037646173,45,0,0.233418509,9000.0,8,0,0,0,4.0
0,0.02552047,71,0,0.377905524,4000.0,10,0,1,0,0.0
0,0.57079093,25,1,0.09781703,6000.0,6,0,0,0,1.0
0,0.767169982,47,0,0.317329638,12267.0,10,0,1,0,3.0
0,0.779220779,41,1,0.370124481,3614.0,10,0,1,0,3.0
0,0.109295583,41,0,0.281120145,11069.0,6,0,2,0,0.0
0,0.198072915,55,1,0.829282172,12300.0,9,0,3,0,3.0
0,0.016609606,63,0,1931.0,,10,0,2,0,
1,0.860840581,43,4,0.37139368,6550.0,10,1,0,4,0.0
0,0.223309377,41,0,0.411704161,6800.0,11,0,2,0,2.0
0,1.51e-05,52,1,3895.0,,21,0,3,0,3.0
0,0.106826571,61,0,0.242064551,7497.0,6,0,1,0,0.0
0,0.916925633,34,0,0.355819224,7500.0,6,0,1,0,4.0
0,0.9999999,52,0,0.0,2500.0,0,0,0,0,0.0
0,0.004047426,38,0,0.282179455,4000.0,2,0,1,0,0.0
0,0.9999999,47,0,1156.0,,3,1,0,1,0.0
0,0.324630469,60,1,0.7992969,3128.0,6,0,2,0,1.0
0,0.017059055,46,0,0.091151475,6000.0,9,0,0,0,0.0
0,0.146540293,39,0,0.358528294,5000.0,11,0,2,0,3.0
0,0.051615923,52,0,72.0,,4,0,0,0,0.0
0,0.294072158,70,0,0.80131799,10166.0,10,0,2,0,0.0
0,0.013268444,41,0,2667.0,,8,0,2,0,0.0
0,0.865876958,45,0,0.263759086,3851.0,10,0,0,2,3.0
0,0.0,32,0,0.270702663,11000.0,5,0,1,0,0.0
0,0.001923849,74,0,2.0,,3,0,0,0,0.0
0,0.123325859,63,0,0.52131726,3400.0,8,0,1,0,0.0
0,0.0,59,0,0.133923788,28000.0,11,0,2,0,2.0
0,0.015746829,74,0,0.117024405,3400.0,10,0,0,0,0.0
0,0.063204023,33,0,0.267211569,6361.0,6,0,1,0,1.0
0,0.077624668,49,0,1433.0,,5,0,1,0,2.0
0,0.098651417,46,0,2638.0,,9,0,1,0,0.0
0,0.031071575,55,0,0.464768956,7833.0,10,0,2,0,0.0
0,0.084376797,45,0,0.20340176,8524.0,5,0,1,0,2.0
0,0.017487127,71,0,1552.0,,3,0,1,0,0.0
0,0.17530085,57,0,856.0,,7,0,0,0,0.0
0,0.706133836,47,1,2943.0,,10,0,1,0,0.0
0,0.377394146,50,0,3886.0,,8,0,1,0,1.0
0,0.09339013,51,0,0.176280903,2790.0,5,0,0,1,1.0
0,0.780468451,55,0,0.22891302,9116.0,15,0,0,0,0.0
0,0.038081747,30,0,3672.0,,7,0,2,0,0.0
0,0.50089994,43,0,0.366799601,10029.0,9,0,2,0,3.0
0,0.000298499,68,0,60.0,,7,0,0,0,
0,0.009999,63,0,2274.0,0.0,12,0,2,0,0.0
0,0.798650169,43,3,1.100030221,3308.0,7,0,1,0,1.0
0,0.034198577,68,0,0.476154428,5283.0,10,0,2,0,0.0
0,0.002548479,48,0,0.290674319,3484.0,19,0,2,0,0.0
0,0.011228206,77,0,0.264805224,8881.0,6,0,2,0,0.0
0,0.062037518,36,0,2399.0,,9,0,1,0,0.0
0,0.205106585,64,0,1.576263925,4667.0,24,0,1,0,0.0
0,0.702286105,54,0,3173.0,,8,0,1,0,0.0
0,0.001799246,61,1,0.394905975,4200.0,7,0,1,0,0.0
0,0.016207658,64,0,0.320419895,4000.0,5,0,1,0,0.0
0,0.058843891,78,0,0.383226881,3600.0,8,0,1,0,0.0
0,0.970140845,44,0,0.643106457,3437.0,5,0,1,0,3.0
0,0.166135478,38,0,0.490431305,3500.0,10,0,1,0,0.0
0,0.9999999,41,0,295.0,,1,0,0,0,0.0
0,0.018630925,49,1,2088.0,,7,0,1,0,0.0
0,0.111202433,47,0,0.341433318,10534.0,6,0,1,0,3.0
0,0.9999999,45,0,0.432211696,3060.0,1,0,1,0,0.0
0,0.0,66,0,0.0,1.0,18,0,0,1,0.0
0,0.0,43,0,0.559592379,2256.0,5,1,0,0,2.0
0,0.161586608,36,0,0.274058075,12500.0,4,0,1,0,1.0
0,0.183030988,47,0,0.394101254,12917.0,7,0,2,0,1.0
0,0.9999999,39,0,0.0,2743.0,1,0,0,0,2.0
0,0.035721468,56,0,0.233259569,12200.0,14,0,1,0,1.0
0,0.825745073,53,1,334.0,,1,1,0,1,0.0
0,0.005060324,68,0,3265.0,,14,0,1,0,0.0
0,0.057730768,39,0,804.0,,6,0,1,0,
1,0.991002999,23,0,0.204530313,1500.0,2,0,0,0,0.0
0,0.808473121,51,0,0.250475414,7361.0,9,0,0,0,2.0
0,0.007896378,52,1,456.0,,16,0,1,0,
0,0.031994183,28,0,0.110317656,4060.0,2,0,0,0,0.0
0,0.073371982,47,0,2198.0,,8,0,1,0,0.0
0,0.089487662,65,0,0.286345838,15833.0,16,0,2,0,0.0
0,0.058066111,39,0,3421.0,,6,0,1,0,0.0
0,0.536546345,51,0,0.083346665,6250.0,2,0,0,0,0.0
0,0.081902905,52,0,0.024457776,4333.0,8,0,0,0,0.0
0,0.0779961,65,0,0.226310948,25000.0,7,0,2,0,0.0
0,0.092706991,51,0,0.01487881,4166.0,4,0,0,0,0.0
0,0.35844005,74,1,0.472763618,8003.0,10,0,2,0,1.0
0,0.269170677,41,1,0.549661646,4580.0,14,0,1,0,0.0
0,0.427797443,57,0,1.697266422,2450.0,20,0,3,0,0.0
0,0.119772279,37,0,0.256813986,9208.0,5,0,1,0,0.0
0,0.05106165,67,0,1073.0,,13,0,1,0,0.0
0,0.001156599,57,0,0.092261479,6990.0,4,0,2,0,0.0
0,0.999933555,41,0,2704.0,,4,0,2,0,0.0
0,0.005020202,66,0,0.067243511,4044.0,14,0,0,0,1.0
0,0.871935391,51,0,0.37860781,8834.0,14,0,2,0,0.0
0,0.433850167,46,0,0.406395892,4283.0,3,0,1,0,0.0
0,0.009357173,40,0,0.547626474,16030.0,19,0,6,0,1.0
0,0.34957523,55,0,0.670257199,9097.0,22,0,3,0,2.0
1,0.785474048,34,4,1798.0,,6,1,0,4,1.0
0,0.836594772,28,0,263.0,1.0,5,0,0,0,1.0
0,9.01e-05,51,1,0.622430472,3307.0,10,0,1,0,1.0
0,0.51007955,49,0,0.069704328,7000.0,7,0,0,0,0.0
0,0.835388204,56,0,0.016796641,5000.0,3,0,0,0,1.0
0,0.099889012,47,0,0.056471764,2000.0,3,0,0,0,3.0
0,0.0,32,2,0.0,3700.0,5,1,0,0,1.0
0,0.050766651,55,0,74.0,,5,0,0,0,
0,0.603311567,61,0,0.361983471,4234.0,14,0,1,0,0.0
1,0.0,40,5,1600.0,,6,1,1,1,0.0
0,0.9999999,44,0,0.099923136,1300.0,0,0,0,0,0.0
0,0.025862288,62,0,0.005086827,5700.0,6,0,0,0,1.0
0,0.157477454,70,0,0.337396438,10500.0,30,0,1,0,0.0
0,0.107725632,30,0,22.0,,4,0,0,0,0.0
0,0.139295524,51,0,3.50249584,600.0,14,0,1,0,3.0
0,0.095589052,53,0,0.246769081,4100.0,6,0,2,0,3.0
0,0.033684619,78,0,46.0,,8,0,0,0,0.0
0,0.020432568,57,0,7778.0,,12,0,5,0,0.0
0,0.9999999,62,0,0.136775218,6294.0,12,0,1,0,0.0
0,0.140379651,64,0,1730.0,,14,0,0,0,1.0
0,0.168726453,42,0,0.394934178,6000.0,8,0,1,0,1.0
0,0.040276303,44,0,0.328238823,7000.0,5,0,1,0,1.0
0,0.069276142,64,0,0.32071232,17800.0,18,0,6,0,0.0
0,0.030723037,37,0,0.513137558,5175.0,10,0,2,0,0.0
0,0.030024744,64,0,0.554978009,2500.0,11,0,1,0,0.0
0,0.232875173,32,0,0.599880024,3333.0,8,0,1,0,0.0
0,0.000199996,54,0,0.179688616,7000.0,6,0,1,0,2.0
0,0.017224569,87,0,0.001904581,10500.0,7,0,0,0,0.0
1,0.115414737,50,2,0.758413862,3000.0,17,0,0,0,0.0
0,0.119336311,31,0,0.090988626,8000.0,6,0,0,0,0.0
0,0.001173173,65,0,41.0,,8,0,0,0,0.0
0,0.010956481,70,0,0.268609865,2229.0,9,0,1,0,0.0
0,0.961038961,33,0,1486.0,,8,0,0,0,0.0
0,0.026449339,46,0,1418.0,,6,0,1,0,1.0
1,0.506986028,42,1,0.2790491,4500.0,7,0,1,0,2.0
0,0.049966545,49,0,0.117757971,11667.0,9,0,2,0,1.0
0,0.0,89,0,0.0,,8,0,0,0,0.0
0,0.090687967,49,0,0.01623199,5482.0,4,0,0,0,0.0
0,0.008012131,50,1,0.628914252,6833.0,11,0,2,0,2.0
0,0.024746119,56,0,0.458837907,9000.0,12,0,3,0,0.0
0,0.072277109,34,0,0.025911708,2083.0,2,0,0,0,0.0
0,0.011585083,52,0,0.139684814,5583.0,8,0,1,0,0.0
0,0.0,53,0,0.31227509,2500.0,7,0,0,0,0.0
0,0.066046577,71,0,0.252388721,4290.0,15,0,1,0,0.0
0,0.608371836,33,0,0.131317623,6746.0,11,0,0,0,1.0
0,0.051245499,48,1,0.522550544,4500.0,15,0,1,0,3.0
0,0.102697249,45,0,1433.0,,12,0,2,0,0.0
1,0.77952215,60,1,0.497838172,6475.0,11,1,4,1,0.0
0,0.830033993,43,0,0.14735291,9500.0,5,0,0,0,0.0
0,0.914126417,54,0,2141.0,,6,0,1,0,2.0
0,0.038024666,68,0,44.0,,2,0,0,0,0.0
1,0.9999999,38,0,0.0,4791.0,0,0,0,0,1.0
0,0.824750624,48,2,0.211724138,10149.0,8,0,0,0,3.0
0,0.527702089,37,0,0.188801866,6000.0,9,0,0,0,1.0
0,0.105126325,27,0,0.170699804,1528.0,4,0,0,0,0.0
0,0.70863853,64,1,0.358638743,1527.0,8,2,0,0,0.0
0,0.504922471,25,0,0.064374543,4100.0,8,0,0,0,0.0
0,4212.0,35,0,0.557392809,5200.0,6,0,2,0,1.0
0,0.543902966,37,0,0.825834833,5000.0,11,0,1,0,0.0
0,0.534638026,63,0,0.60100349,4583.0,7,0,1,0,1.0
1,0.9999999,39,0,0.0,,0,0,0,0,0.0
0,0.016831194,70,0,2188.0,,12,0,2,0,3.0
0,0.571989505,35,0,0.224962506,6000.0,5,0,0,0,1.0
0,0.110599078,23,0,0.125860374,3050.0,3,0,0,0,0.0
0,0.021301485,82,0,0.008997751,4000.0,12,0,0,0,0.0
0,0.20510498,73,0,492.0,,9,0,0,0,0.0
0,0.122837492,52,0,0.595780795,4123.0,9,0,1,0,0.0
0,0.350188783,54,0,0.493688289,8000.0,18,0,1,0,2.0
0,0.9999999,60,0,2239.0,,2,0,1,0,0.0
0,0.045949657,33,0,0.089964014,2500.0,6,0,0,0,0.0
0,0.023960617,49,0,0.329207332,4200.0,6,0,2,0,2.0
0,0.087591241,43,0,0.684672519,5923.0,8,0,2,0,2.0
0,0.342069021,45,0,0.251994158,8900.0,14,0,1,0,4.0
0,0.283178477,70,1,0.328223925,3000.0,8,0,0,0,0.0
0,0.016828466,76,0,0.006248438,4000.0,4,0,0,0,0.0
0,0.02739726,55,1,2532.0,,13,0,2,0,2.0
0,0.332637063,43,0,0.151061024,8340.0,9,0,0,0,0.0
0,0.082930734,68,0,0.488336868,3300.0,11,0,1,0,0.0
0,0.301585491,53,1,0.801351859,2662.0,15,0,2,1,1.0
0,0.238278248,29,1,0.054877231,7452.0,5,0,0,0,0.0
0,0.813424203,57,0,3100.0,,9,0,1,0,0.0
0,0.187448084,83,0,1754.0,,18,0,1,0,0.0
0,0.3362931,47,0,0.375689826,7066.0,11,0,2,0,3.0
0,0.44728509,42,0,0.551964659,4300.0,12,0,1,0,2.0
0,0.001709282,72,0,0.64686529,5470.0,12,0,2,0,2.0
0,0.347314601,51,0,0.066011818,38583.0,6,0,1,0,0.0
0,0.400666543,33,0,0.098229832,6891.0,7,0,0,0,0.0
0,0.00938569,59,0,8.0,,8,0,0,0,0.0
0,0.182580804,46,0,2181.0,0.0,8,0,0,0,0.0
0,0.011554723,62,0,75.0,,9,0,0,0,0.0
0,0.018146837,58,0,2122.0,,6,0,2,0,0.0
0,0.034915913,66,0,840.0,,3,0,0,0,0.0
0,0.002141233,65,0,2523.0,,10,0,2,0,0.0
0,0.085366418,32,0,0.0869619,8083.0,6,0,0,0,0.0
1,0.57753097,53,1,0.887293765,4666.0,30,5,1,0,1.0
0,0.107683789,60,0,0.435477658,5191.0,6,0,1,0,0.0
0,0.336388849,65,0,0.220998478,13800.0,13,1,0,0,1.0
0,0.429767204,47,0,0.344272904,10816.0,13,0,2,0,0.0
0,0.042151143,59,0,0.578722837,7500.0,9,0,2,0,1.0
0,0.013955999,75,0,0.233981281,4166.0,10,0,1,0,0.0
0,0.266084319,47,2,0.597281596,9122.0,13,0,2,0,1.0
0,0.058894111,77,0,0.005097451,3334.0,3,0,0,0,0.0
0,0.005373784,87,0,2.0,,5,0,0,0,
0,0.397037235,46,0,0.31249209,7900.0,22,0,1,0,3.0
0,0.0,44,0,1703.0,,6,0,2,0,0.0
0,0.9999999,38,0,0.146034099,4046.0,1,0,0,0,2.0
0,0.089991744,57,1,1350.0,,9,0,1,0,0.0
0,0.05668835,49,0,0.279897608,12500.0,17,0,1,0,1.0
0,0.9999999,78,0,916.0,,1,0,1,0,0.0
0,0.9999999,56,0,0.154897797,7533.0,3,0,1,0,1.0
0,957.0,79,0,0.00430703,6500.0,3,0,0,0,0.0
0,0.030881218,51,0,0.650939624,2500.0,9,0,1,0,0.0
0,0.752541243,52,1,0.081455806,7500.0,2,0,0,0,0.0
0,0.085786464,49,0,0.545690862,5000.0,11,0,1,0,2.0
0,0.86115993,51,4,2137.0,,17,0,1,0,1.0
0,0.027354454,74,0,0.029721697,3700.0,6,0,0,1,1.0
0,0.0,40,0,0.383074702,5541.0,10,0,1,0,1.0
0,0.149845318,59,0,0.250125733,5964.0,11,0,1,0,0.0
0,0.0,39,0,0.412698413,8000.0,7,0,1,0,2.0
0,0.122403682,69,0,0.298283619,6000.0,12,0,2,0,0.0
0,0.921832134,50,3,1685.0,,19,0,1,1,0.0
0,0.000656515,67,0,0.001849797,8108.0,8,0,0,0,0.0
0,0.009256729,71,1,0.095436767,7669.0,13,0,1,0,0.0
0,0.641190554,47,0,0.501248959,1200.0,5,0,1,0,2.0
0,0.128564082,63,0,522.0,,4,0,0,0,0.0
0,0.394379259,47,0,0.842421011,7500.0,11,0,3,0,0.0
0,0.0,30,0,0.541273922,3500.0,5,0,2,0,2.0
0,0.553194813,28,0,0.203246295,4250.0,3,0,0,0,1.0
0,0.019196,47,0,0.277169188,5750.0,11,0,1,0,0.0
0,0.571285743,54,0,0.904849192,6000.0,11,0,2,0,0.0
0,0.859771218,29,0,0.286812764,2600.0,4,0,0,0,2.0
0,0.117379639,51,0,0.441136518,8833.0,14,0,2,0,4.0
0,0.071383395,68,0,0.05615942,2207.0,5,0,0,0,0.0
0,0.709657259,44,0,0.414859252,6500.0,6,0,2,0,0.0
0,0.015296651,57,0,2957.0,,6,0,2,0,1.0
0,0.9999999,45,0,0.20607243,8200.0,3,0,1,0,0.0
0,0.622507919,66,0,0.168063872,2504.0,6,0,0,0,0.0
0,0.0,57,0,4704.0,,7,0,2,0,0.0
0,0.639882535,34,0,2413.0,,6,0,2,0,
